,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10
0,1.1215268016288953,-1.9887145459624265,-0.19435340120766673,-0.855732402218386,0.6377297075066202,0.15908267794504774,0.0424407967013639,-0.06080388786247958,5.877590544866467e-16,4.987334091297791e-16
1,0.8217772368625059,-2.2428314026639224,-0.6067816073599784,-0.7528496397587162,0.2974110368371499,-0.7039566729783215,0.022793930239813725,-0.06986677861171277,-3.3121299885761637e-16,1.2775266261462802e-16
2,4.3149406613973245,1.810005778077501,1.0048373384814484,-0.5132192673661657,1.800811593469726,-1.6665142323532116,-1.2023936414452467,0.011337161741758878,1.1567210868992674e-15,-1.0541216307607543e-16
3,0.8048125547198821,-2.3718947500147967,-0.3321222743053655,-1.074023598232525,0.41329856778644924,-0.87857242910157,0.42253511626591145,-0.04965955974842821,-1.3465092671554009e-16,-2.2791523313037064e-17
4,3.8947891783826303,2.5002287473909672,4.08692582100237,-1.088196037809792,-2.2495882566235137,-1.7092558515359513,-0.5128591630960677,-0.029419197891685556,-7.596640797391915e-16,1.9797466580328074e-17
5,0.5711517598578977,-2.2762245963355374,0.32495463506143274,-1.0511644395796818,-0.38083386736273434,-0.9022288347089303,0.002824318715616819,-0.08691049845721796,-5.780341723962541e-17,-1.2963559892669969e-17
6,0.9490164810875098,-1.8544160258821212,0.28768382277559157,-0.9735421710244246,-0.3468115164146013,-1.1033170495113631,0.04862803266895718,-0.07139119275108838,-3.486213684585318e-18,8.031446435029571e-17
7,1.657299301335955,-1.4776097073111287,0.49024996587716163,-1.088182343836171,1.1416282225229468,0.6332627239031089,0.04372516914039043,-0.04022586827185936,-7.703701960455432e-17,2.2334189213339023e-17
8,1.6672905035791183,-1.4535684933184039,0.4414359758522253,-1.0398928515291257,1.12108931937973,0.663787082355851,0.0019282503402623756,-0.04229550415242583,-7.73202062778618e-17,2.1615874686136023e-17
9,0.9271087475500519,-1.9491609134407435,-0.2634932799755823,-0.7658340428738079,-0.6264947256728155,-0.5514555415949857,0.4863533402144661,-0.06048716987975882,-1.8654209861584492e-17,-3.42360551598397e-17
10,0.8773793655529926,-1.8482159629964685,-0.4999681490488108,-0.40823557574315295,-0.7267992240586214,-0.396418568128826,-0.12753915147181563,-0.091918575028302,-3.776066291899089e-17,-3.2460328870951165e-17
11,0.8451568085966019,-1.8816299759580593,-0.4384260043634124,-0.4443835651645834,-0.7010659767275745,-0.43346918746726404,-0.15712600122508064,-0.09359033457615494,-4.09505521329494e-17,-3.050360825992826e-17
12,1.6602690579326915,-1.0772768818938463,0.5665467170235096,-0.6391807819908822,0.10409438976688033,0.9641822542882659,-0.37958451135753074,-0.07641467184265237,-1.8257874316044835e-17,1.9273744283130924e-17
13,1.4552414918360623,-1.4966569160837497,-0.39947058718563966,-0.5131356565964994,0.6004847211198089,0.06868376673989601,-0.38460268114463514,-0.06952519874219157,-7.400387334151417e-17,4.1813788921393575e-17
14,1.1987120303765486,-1.688805561724615,-1.6812707940294511,0.11223118386712215,-0.15340037929698638,-0.043520480426989284,-0.23897822927632653,-0.08117502643416281,-8.521574446839701e-17,-5.091595760684042e-17
15,1.920582459152987,-0.7156276288397315,-0.129940676811607,-0.09857439703358707,-0.1879918152905903,1.3911122251317298,-0.4822575722017559,-0.08025834027340573,-1.0169385829845265e-18,2.718052860558198e-18
16,1.262258454335238,-1.8265652034580213,-0.49837559775659784,-0.6539084536502406,0.5104543144571385,0.34346217272427126,0.11125110676612897,-0.05656975145543792,-1.007357493092715e-16,-6.187696458534845e-17
17,1.0151125786008535,-2.042347324894372,-0.9760344754723713,-0.5359617032301354,0.1430115528508701,-0.4816529569476882,0.20031502875941343,-0.059836221324594666,-8.821825960723921e-17,-3.843595054185486e-17
18,1.54049514847548,-1.5121219945538908,-0.3365565715344089,-0.6990381510798805,0.6277620083297348,0.02217784555015431,0.08067854369674524,-0.045452498946773646,-5.590430623364566e-17,3.7484055424672136e-17
19,0.9777380813208715,-2.1322792735338267,-0.793433994267978,-0.7166001744527879,0.21984226460882694,-0.5958366681968371,0.3566664657524863,-0.05209425006766085,-8.715893168116293e-17,-3.5748922125280616e-17
20,1.747401620271486,-1.1323420047136352,0.7161684836206308,-0.935592263689046,0.1680158391918233,0.8620233452841886,0.24222235366713624,-0.04438465167692026,3.891630421012561e-18,1.5168837998743827e-17
21,2.126858697158486,-0.5904274398603202,-1.192794997276976,0.17782074620651186,-0.7989212518387233,0.9075720166039937,0.5045314731538233,-0.035558336734822185,6.840320855980349e-17,-3.211018375320048e-19
22,1.8782326433140033,-0.8097712226289269,-1.6632221727668326,0.288613497766314,-1.1633212129793302,0.07793475975384995,0.5997875312656451,-0.03851819388093205,8.096265184306653e-17,2.3226329172954636e-17
23,5.035461110476498,2.7456658362354287,0.164361512391438,0.1749161262465224,0.3818885307385478,-0.8010070791831702,-0.18906835839561184,0.05186697643682662,-9.196057631376046e-17,-8.944364771565923e-17
24,4.030757174613228,1.6138961767215445,0.030005370507363235,0.08664127826647387,0.17688848856996325,-0.049539957422117406,-0.2081321012425676,0.01199609750985043,-1.0837807783696197e-16,3.021447513644843e-16
25,4.237841529993491,1.759221379784523,-0.21464598573818372,0.1308007326725357,0.07523842587050063,0.09198214143258752,0.24064335884347413,0.03587165965703045,-8.142205396814035e-17,2.9013576759581237e-16
26,3.3705675291506023,0.7375352037625081,-0.5410056154345865,0.1088018500347882,-0.20974304550273107,0.9563483250348879,0.468588042659451,0.009265382038068969,-3.47318295126938e-17,1.8205878709972107e-17
27,3.3279550423617694,0.7232416824900951,-0.5245889338960588,0.14202735438139807,-0.20315785770914702,0.9489484622362261,0.31808033540448993,0.001399325277421391,-4.173042326376442e-17,2.0549669668870652e-17
28,3.373527885370799,0.7446585264270194,-0.5554690198864196,0.1231098477553944,-0.2158286464340544,0.9653925793912561,0.4562037704223759,0.008652156591975203,-3.4815736675155286e-17,1.7993044775986026e-17
29,5.266627043207612,2.9048159149325925,-0.10205762629696671,0.2158765763423476,0.2712406232691774,-0.6473060604700387,0.3233507000956535,0.07910066810861756,-6.158391853421112e-17,-1.0282405877689245e-16
30,4.121874177569533,1.7007819856103608,-0.12750218020164567,0.16825775080462804,0.1110992483230541,0.04465392367500877,-0.09615104153825238,0.018161173864835352,-9.865108426547094e-17,2.9667365315763935e-16
31,4.8861610675135765,2.6511411831004836,0.3184712392828114,0.17085965581195733,0.4457647008713939,-0.8887775116628255,-0.5508055064417003,0.032714690639063716,-1.123480306391265e-16,-8.08692288175645e-17
32,3.296472574460427,0.691608500194631,-0.4666626403236182,0.10945636439011942,-0.178946010610931,0.9141589064868789,0.2853974175919539,-0.0004257406319551259,-4.4941289268338405e-17,2.2453181796397105e-17
33,1.8774925542589542,-0.8115520532950544,-1.6596063216538743,0.2850364983361625,-1.1617998127464992,0.07567369616475805,0.6028835993249142,-0.03836488751940861,8.09836286336819e-17,2.3279537656451144e-17
34,4.1533566454708755,1.7324151679058246,-0.18542847377408633,0.20082874079590676,0.08688740122483801,0.07944347942435569,-0.06346812372571665,0.019986239774211854,-9.544021826089695e-17,2.947701410301129e-16
35,2.5221657992114666,-0.23873979027324818,-0.959569448511425,0.17801645286590564,-0.5335202228131489,1.878371630159036,0.6175829909640733,-0.021250207799740083,7.220225876333305e-17,-3.261457047495121e-17
36,5.18732278207034,2.890475517716789,-0.09815107212357661,0.31094358047677945,0.27223979699369927,-0.6440172773546264,-0.002433258888420609,0.06214210369513478,-7.574892036127544e-17,-9.856214472706746e-17
37,-0.5661593434937291,-1.5518619380951943,-0.6437276751116632,0.7121392576858034,0.5796248368098154,-0.3779284680296968,-0.1022297736173294,0.08899517384133969,-8.029907175463027e-17,4.1682206232223873e-17
38,-1.2074310134297044,-0.4524645546910131,-1.4497684482872826,-0.4606577501012756,0.4239965354553228,-0.10398526224647096,-0.09182350076527283,0.09478626950846814,-9.820863268390154e-17,3.3238184217527474e-17
39,-2.398700098485701,2.1996617216094156,-0.49408515528264985,-0.8261280906627193,1.7603540487372606,1.1699424583615359,-0.4033118359305681,-0.02945381628115225,-1.6179430148279522e-16,5.654644642122955e-18
40,-2.3502242653799814,2.316306130240786,-0.7309234031814169,-0.5918346279877938,1.6607023334868418,1.3180421234470658,-0.6061042938126725,-0.0394953829609377,-1.631682812681021e-16,2.169488973100907e-18
41,-0.3654517942666437,-1.2895174326493994,-1.1448864330819242,1.0842486743060618,0.3695636876981324,-0.07170846932107748,-0.11993516602187711,0.08915208123910068,-6.54718839827598e-17,2.9051949310045334e-17
42,-1.0804196913035156,-0.2792084584949987,-1.7826447779747683,-0.20555680520077196,0.28441938391611854,0.09987020292162012,-0.13000174193549296,0.0935159873295661,-8.949901345725605e-17,2.518647456110131e-17
43,-0.4928207016308647,-1.1155440628694235,-0.38512102108418284,0.9820617310995422,-0.6477636713075166,-0.07387635625432852,-0.059614759063433415,0.07315561262897977,1.2743156567056621e-17,3.474040789187519e-17
44,-0.8382829307120487,0.8803448860524425,1.665435703227938,1.8562793703446074,-0.3693205664198148,1.2012289981056552,0.26296227330274485,-0.041466252110918846,5.64586355411031e-17,-5.864508507363451e-19
45,-2.3038701909646577,2.6435715651379255,-0.24459080480267342,-0.5719241195647476,0.5292925966649289,1.4782597674335083,-0.2862169847640077,-0.041398675703569206,-6.525802048322682e-17,-2.4723512985491532e-18
46,-2.8229424664880804,2.5004693762589967,-0.6536963911963416,-0.3011575982255533,-1.3122912294090432,-0.04489801211560855,0.016223270966654064,-0.06013925630063205,4.739385278760694e-17,4.3802305669226885e-17
47,-0.07894334488194096,-0.7009914632117169,0.5795270651901905,0.835869735248536,0.09040312597878804,1.5762510908213647,-0.5588824599451709,0.06295994749609575,-2.64253594781491e-17,-7.79989342004227e-18
48,-1.5574785410057663,0.3488197461596299,0.8500549732963638,2.2010684020354425,-1.0469377469391377,-0.5221775926570467,-0.2619113300371924,-0.08487657386809525,4.683627483966049e-17,5.886586776668795e-17
49,-1.182312892392047,0.04430781129632163,-1.3391209868306608,0.054565703513259636,-0.8662916087163826,0.2983203033861766,-0.5050273036847371,0.05554927669864096,-2.021243139512445e-17,2.832354362014989e-17
50,-1.2390282135780593,-0.3078892529266068,-1.7748316696279884,-0.015422796931908303,0.2864177313651619,0.10644776915244493,-0.7815696599036389,0.05959885850260066,-1.1782901711138455e-16,3.371030266075123e-17
51,-0.3332579203720058,-1.2120512986728407,-1.3021759564956092,1.2398481495176534,0.3033827775699914,0.02664779680442698,-0.25461412660006877,0.08248325451283094,-6.638437437452849e-17,2.6737380277946726e-17
52,-1.0726151017157866,0.417367478576769,-0.3138952985077352,2.3568367692278165,-0.19741872111504377,-0.287325579005797,0.48363676904759045,-0.026082216855316604,1.5933247298108648e-17,3.251419379284662e-17
53,-1.0685857542642625,0.1230942869463848,-0.8546110151110684,2.3412592504747516,0.9114311254685611,-0.4164021925081113,0.2817484526315644,-0.01792258414803368,-7.519867603715743e-17,3.425355402888468e-17
54,-0.5473319794239895,-1.070226632769946,-0.502345479194896,1.1969582161440504,-0.6977314053828276,0.005158057095667983,-0.489116998033009,0.051061285104461784,-2.1245677456225297e-18,3.7219837744566715e-17
55,-1.3700476879355517,0.14288517627613487,0.18039513606214835,2.1151863559235906,0.008946844395591094,-0.5820861421556016,0.08404999152942369,-0.04793557544488217,-1.6668367327092068e-17,5.0298915705942666e-17
56,-2.8503544445866518,2.4786307626272364,-0.6156572787451725,-0.3140550913509985,-1.2964470835913975,-0.06725171812494862,-0.033488021171858076,-0.06280750719838739,4.4067614434648514e-17,4.5413171137522416e-17
57,-1.0529865179847244,0.07238748890513327,-0.7390491310266186,2.1774732669276107,0.9603770461733022,-0.4915311507113096,0.5452626440498354,-0.004460845191780479,-6.743442942862573e-17,3.385187271760911e-17
58,-2.8448860613762754,1.8838514720350203,-1.6844332330564848,-0.35772962686265897,0.9265775103907201,-0.3333186676913996,-0.42642841579646923,-0.04595166951848949,-1.3812281346872984e-16,4.9078121301836364e-17
59,-1.459664565650733,0.033871455245289755,-0.23013523937201472,-0.2941576811382996,-1.7373260717621655,0.08350962681004666,-0.4748163560501978,0.03723500120052609,4.5840890831395795e-17,4.3355326425722323e-17
60,-0.6946546082127838,-0.9883878119903874,0.4507952915810046,0.8787408025332782,-1.63353329530495,-0.11936419353013401,-0.18093694314285008,0.0475446745295966,8.075922575653622e-17,4.4702773801878246e-17
61,-1.4040631014060592,0.016914844619289143,0.44247166598651555,1.8311928963464583,0.11937891790290314,-0.7474007140409017,0.3907349325872457,-0.032542896540681036,-1.1601055353057633e-17,5.310435436785822e-17
